MZ.delV:
1.01584	1.90378	1.45981	2.7931	0.1183	1.92898	999	
0.849558	1.62911	1.23933	2.40745	0.11205	2.05132	999	
0.808827	1.55589	1.18236	2.25576	0.10205	1.97	999	
0.791343	1.47999	1.13567	2.16864	0.0959	2.1199	999	
0.607799	1.15452	0.88116	1.70124	0.09165	2.27451	999	
0.574026	1.09583	0.834929	1.58245	0.0814	2.1748	999	
0.528778	0.971465	0.750121	1.41493	0.080625	2.36048	999	
0.31903	0.574422	0.446726	0.829364	0.079375	2.55945	999	
0.297596	0.540803	0.4192	0.766455	0.069375	2.45173	999	
0.217268	0.363174	0.290221	0.509081	0.0697	2.66589	999	
0.0165535	-0.0454963	-0.0144714	-0.107428	0.0746	2.85013	999	
0.0155431	-0.0433107	-0.0138838	-0.0975859	0.0706	2.71301	999	
-0.0841478	-0.241751	-0.162949	-0.399353	0.075725	2.85826	999	
-0.275056	-0.657841	-0.466449	-1.04141	0.08095	2.99237	999	
-0.258843	-0.619787	-0.439315	-0.951023	0.07685	2.8223	999	
-0.363892	-0.803716	-0.583804	-1.24354	0.08185	2.85793	999	
-0.471932	-0.972723	-0.722328	-1.52421	0.086975	2.80597	999	
-0.475418	-1.08136	-0.77839	-1.63296	0.082975	2.6045	999	
-0.571175	-1.22221	-0.896691	-1.87164	0.087875	2.45891	999	
-0.681431	-1.36816	-1.0248	-2.13204	0.09185	2.2567	999	
-0.634904	-1.41819	-1.02655	-2.12411	0.082625	1.95383	999	
-0.737409	-1.54516	-1.14129	-2.35292	0.083625	1.64743	999	
-0.849212	-1.66477	-1.25699	-2.58353	0.08465	1.25139	999	
-0.754768	-1.67326	-1.21401	-2.4911	0.07565	0.947782	999	
-0.850806	-1.76399	-1.3074	-2.67436	0.076425	0.515972	999	
-0.897714	-1.98721	-1.44246	-3.0767	0.07745	0.0615671	999	
-0.824398	-1.82192	-1.32316	-2.6963	0.06845	-0.145751	999	
-0.92154	-1.89073	-1.40613	-2.85651	0.068125	-0.490905	999	
-1.03127	-1.95182	-1.49155	-3.02769	0.067325	-0.858518	999	
-0.854408	-1.89461	-1.37451	-2.78464	0.0576	-0.902895	999	
-0.955186	-1.94567	-1.45043	-2.9321	0.0556	-1.22246	999	
-0.95855	-2.1353	-1.54692	-3.31205	0.05355	-1.52477	999	
-0.853583	-1.89666	-1.37512	-2.76804	0.04355	-1.40372	999	
-0.96546	-1.93869	-1.45208	-2.91675	0.0415	-1.67521	999	
-1.10001	-1.98218	-1.54109	-3.08761	0.0381	-1.89464	999	
-0.948208	-1.70636	-1.32728	-2.46451	0.0299	-1.61251	999	
-1.10488	-1.75959	-1.43223	-2.64157	0.026	-1.81736	999	
N=87
